tweet_id,issue,text,author,label,time
880941521721147392,aca,This is an example of the bold actions we must take to stop the GOP health care bill  http   www denverpost com            cory gardner office protest removal ,democrat,None,2017-06-30T20:10:00-04:00
880892363958358016,guns,News of the Bronx Lebanon Hospital shooting hits too close to home  Thankful for the NYPD and I m praying for everyone affected,republican,None,2017-06-30T16:54:40-04:00
880852198917382145,aca,I spoke on the House Floor this week about the need for Congress to slow down and work together to repair our nation s health care  http   pbs twimg com amplify video thumb                    img  jApBEIsp   NNeu jpg https   video twimg com amplify video                    vid     x    WX JdTMVtHBV uf  mp ,democrat,None,2017-06-30T14:15:04-04:00
880824890034724865,immigration,Congress took action Thursday to crack down on illegal immigrants and the cities that shelter them  http   www foxnews com politics            house to vote on kate s law as part illegal immigrant crackdown html,republican,None,2017-06-30T12:26:33-04:00
880839729620635653,isis,Photos of the dogs  abuse are hard to look at  but we cannot ignore them   RepHastingsFL &amp  I will keep raising awareness  condemning   Yulin https   twitter com RepTedDeutch status                    QT  RepTedDeutch Today is the final day of the abusive  Yulin  festival   I m proud to cosponsor  RepHastingsFL s resolution calling for its end ,democrat,None,2017-06-30T13:25:31-04:00
880879450833002496,aca,America is at its best when liberty and justice reach all people and we can truly say our  healthcare system works for everyone    July th,democrat,None,2017-06-30T16:03:21-04:00
880844461017878533,aca,As the country anxiously follows the healthcare debate  what is Donald Trump doing     Writing demeaning tweets   Watching TV   Playing golf http   pbs twimg com media DDlieAQXcAAnYhG jpg http   pbs twimg com media DDlie sXsAAcsaG jpg http   pbs twimg com media DDlifXmXoAEq QQ jpg,democrat,None,2017-06-30T13:44:19-04:00
881180627059580928,immigration,US refugee policies leave a “gap” that gangs like MS    are using to exploit vulnerable children  via  PJMedia com http   bit ly  u aLVk,republican,None,2017-07-01T12:00:07-04:00
881179001435422720,isis, realDonaldTrump This is our vision for making trade work for average Americans  while removing special protections for corporations  http   bit ly  sadD F,democrat,None,2017-07-01T11:53:40-04:00
881203249793073153,aca, OTD in       Medicare went into effect  I won’t support efforts to cut benefits that folks worked hard to earn  http   pbs twimg com media DDlV v XYAAZX s jpg,democrat,None,2017-07-01T13:30:01-04:00
881239994396012545,aca,I m committed to creating a  healthcare system that lowers cost of coverage  provides access to quality care  &amp  protects most vulnerable,republican,None,2017-07-01T15:56:01-04:00
881275030910513152,aca,Joined  WA   seniors in Bothell &amp  Monroe to talk about how to protect  Medicare for future generations &amp  stop GOP attacks on seniors  health http   pbs twimg com media DDrqYFPXcAEvzPV jpg http   pbs twimg com media DDrq bWXgAIO BV jpg http   pbs twimg com media DDrq kHXcAA htA jpg,democrat,None,2017-07-01T18:15:15-04:00
881294193397702656,aca,Medicaid covers    percent of all nursing home residents  Can you imagine a world where  TrumpCare passes  It would be a travesty  http   pbs twimg com amplify video thumb                    img Tq  UeL  ADqlx j jpg https   video twimg com amplify video                    vid    x    meH pSXT  iPIX L mp ,democrat,None,2017-07-01T19:31:24-04:00
881542985199927296,isis, OTD in      LBJ took important step towards fulfilling promise of the Constitution by signing the Civil Rights Act  http   pbs twimg com media DDlWK HXkAARuf  jpg,democrat,None,2017-07-02T12:00:00-04:00
881618247614967810,aca,This week we need to talk  march  call  email  tweet  and sing a song if it’s necessary to get people’s attention about health care ,democrat,None,2017-07-02T16:59:04-04:00
881875121916588032,aca, Trumpcare leaves   M Americans uninsured  Today  SenKamalaHarris and I rally against this travesty  Fight OurHealth http   Bit ly July HarborUCLA,democrat,None,2017-07-03T09:59:48-04:00
881862931993972736,isis,Looking forward to joining  cvpayne on  Varneyco this morning  Watch shortly on  FoxBusiness   AZ  ,republican,None,2017-07-03T09:11:21-04:00
881906659219693569,isis,Congratulations to the Wrays  named     Farm Family of the Year for Poinsett Co  &amp  the Northeast Arkansas District  http   www democrattribune com story         html,republican,None,2017-07-03T12:05:07-04:00
881924210830057474,isis,Busy few days in  Israel learning about our important relationship and challenges facing our national security  Also met w   usembassyta  http   pbs twimg com media DD  YvOW AE ALO jpg http   pbs twimg com media DD  YvKWsAABooJ jpg http   pbs twimg com media DD  YvMWsAEe W  jpg http   pbs twimg com media DD  YvMW AEDiRB jpg,democrat,None,2017-07-03T13:14:51-04:00
882284203798388736,immigration,This  July th   I remember my own immigration journey  https   nyti ms  uFjldv,democrat,None,2017-07-04T13:05:20-04:00
882337218865504260,isis, HouseGOP is putting  WallStreetFirst by plugging harmful deregulatory provisions into a gov t funding bill  violating House rules  http   pbs twimg com media DD jDbyXYAMJJ   jpg,None,None,2017-07-04T16:36:00-04:00
882362451102191616,isis,I spent today at the Lenexa VFW  th of July BBQ visiting with amazing American heroes  I m grateful to live in the land of the free &amp  brave  http   pbs twimg com media DD H RSUIAAtY X jpg http   pbs twimg com media DD H RUU AEmVA  jpg http   pbs twimg com media DD H bgVwAAg Pd jpg http   pbs twimg com media DD H eWV AAxQQ  jpg,republican,None,2017-07-04T18:16:16-04:00
882440649877966848,aca,Pleased to join  GOPLeader and friends and family to celebrate  ACapitolFourth  http   pbs twimg com media DD PFnkXgAETZfZ jpg http   pbs twimg com media DD PFniXgAAf g  jpg,democrat,None,2017-07-04T23:27:00-04:00
882638908932198402,aca,Medicaid supports   st century jobs in eldercare  hospital assistants  and staff at nursing homes  It’s absurd to cut these jobs ,democrat,None,2017-07-05T12:34:49-04:00
882614798503993344,immigration,We need to work to keep families together      of Californian deportees have a U S  citizen child  https   laopinion com            en el   de julio ninos piden libertad para sus padres indocumentados ,democrat,None,2017-07-05T10:59:00-04:00
882698106323836931,aca,The GOP health care plan could put Medicaid funding for special needs students in WI schools at risk  Help stop it&gt &gt  https   secure tammybaldwin com stop trumpcare,democrat,None,2017-07-05T16:30:02-04:00
882605538177163264,isis,  DHSgov Sec  John Kelly is in Mexico  He should pay a visit to our  DeportedVeterans waiting to come home   CA   https   barragan house gov media press releases rep barrag n visits deported veterans bunker mexico,democrat,None,2017-07-05T10:22:12-04:00
882628069176909824,isis,I served on active duty under US Pacific Command  Any  surgical  strike on N  Korea can lead to mass slaughter  https   mobile nytimes com            world asia north korea south us nuclear war html,democrat,None,2017-07-05T11:51:44-04:00
882628499974049792,aca,Not only is our flood insurance reform bill bipartisan  but we also have the support of  JayFeinman    safeNFIP  https   www menendez senate gov news and events press menendez leads bipartisan flood insurance reform bill to fix problems exposed by sandy http   pbs twimg com media DD  PiOXkAEN CD jpg,democrat,None,2017-07-05T11:53:27-04:00
882747428205719552,isis,  KCStar   clairecmc  got it wrong  And there’s no excuse for that    MOSen http   www kansascity com opinion editorials article          html http   pbs twimg com media DEAmGy WsAAnRX  jpg,republican,None,2017-07-05T19:46:02-04:00
882703398973448195,immigration,Fox&amp Friends telling lies  again   This time about immigrants and crime  http   bit ly FFImmLie   twill  heretostay  mm a  fox&amp friends http   pbs twimg com media DD   y W AI wnW jpg,democrat,None,2017-07-05T16:51:04-04:00
882658078042316801,aca,Sent letter to  SecShulkin w   RepPeteKing  RepTomSuozzi  RepKathleenRice re vacant buildings at  NorthportVAMC https   zeldin house gov media center press releases rep zeldin leads bipartisan letter li congressional delegation va,republican,None,2017-07-05T13:50:59-04:00
882676062613901312,aca, Trumpcare jeopardizes health care for     million Minnesotans &amp  costs our state billions  We must stay engaged &amp  vocal to  ProtectOurCare ,democrat,None,2017-07-05T15:02:27-04:00
882677589881610246,aca,After being diagnosed with breast cancer  Betsy relied on the  ACA for coverage  She’s now cancer free  NHSpeaksOut  http   pbs twimg com media DD ikbWWAAIklcj jpg,democrat,None,2017-07-05T15:08:31-04:00
882636978625400832,aca, For Millions  Life Without Medicaid Services Is No Option  https   www nytimes com            health for millions life without medicaid services is no option html smid tw share via  nytimes,None,None,2017-07-05T12:27:08-04:00
882642490725158912,aca,GOP keeps saying  ACA is failing   but these stories show the opposite is true http   wapo st  tMMd B via  washingtonpost  ProtectOurCare,democrat,None,2017-07-05T12:49:03-04:00
882654177301856256,isis, VotingRights advocates warned that Trump’s shady  VoterFraud commission would be used as cover for his bogus claims http   talkingpointsmemo com dc trump commission data request voting rights,None,None,2017-07-05T13:35:29-04:00
882665300201799684,aca,ICYMI  DSCC launches geo targeted Google ads in key states targeting GOP on health care http   bit ly  u fDtE,democrat,None,2017-07-05T14:19:41-04:00
882804042790981632,isis,Hey  CADemocrats let s help  Texas elect  BetoORourke for US Senate https   secure actblue com donate beto o rourke   https   twitter com thehill status                    QT  thehill Rising Dem star raises over    million for bid to unseat Cruz in       report http   hill cm XlWsvzV http   pbs twimg com media DEBWLoNWsAAOM   jpg,democrat,None,2017-07-05T23:31:00-04:00
882689884330352640,guns,Actually it passed  with many on ur side of the aisle voting for it  Senate didn t bring up appropriations that yr  http   thehill com blogs floor action house        house votes to limit dc gun laws https   twitter com eleanornorton status                    QT  EleanorNorton That bill failed &amp  so will this one  Hypocritical to go after DC laws &amp  not introduce a bill to allow guns in Capitol &amp  KY public buildings  https   twitter com RepThomasMassie status                   ,republican,None,2017-07-05T15:57:22-04:00
882678455804055552,isis,  EleanorNorton  I ve always been against D C  s unconstitutional gun control   Here s your press release from       http   norton house gov media center press releases norton warns residents of new dangerous massie dc gun amendment https   twitter com eleanornorton status                    QT  EleanorNorton   RepThomasMassie exploits congressional shooting to go after DC s local gun laws  but exempts US Capitol to keep himself safe  HandsOffDC https   twitter com RepThomasMassie status                   ,republican,None,2017-07-05T15:11:57-04:00
883092077193637888,aca,Our veterans  who have sacrificed so much  would lose coverage under  Trumpcare  Cuts to  Medicaid is a disservice to them &amp  working fams  http   pbs twimg com media DEFfjbBXUAAsf B jpg,democrat,None,2017-07-06T18:35:32-04:00
882948467794030592,isis,Visit my website to sign up for email updates sent directly to your inbox https   mitchell house gov contact newsletter,independent,None,2017-07-06T09:04:53-04:00
883071835436437504,isis,Great effort to help provide nutritional stability and opportunity to those in need  http   www toledoblade com local              kitchen from a shared vision opens at Cherry Street Mission html,democrat,None,2017-07-06T17:15:06-04:00
883136525038485504,aca,Like the widely unpopular House health care repeal bill  the Senate measure would cripple Illinois’ rural hospitals  families  &amp  economy,democrat,None,2017-07-06T21:32:10-04:00
882952302847569920,aca,My bill w  SenGillibrand will give USMMA students the tools to stay protected &amp  make it easier to report crimes  http   www newsday com long island education bill would bring merchant marine academy under title ix           ,democrat,None,2017-07-06T09:20:08-04:00
882984006836531202,aca, Medicaid expansion has helped thousands of hard working Coloradans  but  Trumpcare could erase this progress  http   bit ly  ttWP   http   pbs twimg com media DED DJuXcAAFbU  jpg,democrat,None,2017-07-06T11:26:06-04:00
882991245399924736,aca,“If Medicaid gets stripped  I could die  Medicaid ensures my testing  medication  and helps me monitor this very difficult disease  ,democrat,None,2017-07-06T11:54:52-04:00
882976207553392641,isis,Thanks for visiting  Peoria s Ag Lab   SenDuckworth  We must protect their research to grow our ag economy from  realDonaldTrump s budget  https   twitter com SenDuckworth status                    QT  SenDuckworth Visited Peoria s  agriculture lab to discuss the importance of protecting USDA labs to support local economies &amp  groundbreaking research  http   pbs twimg com media DEAefDRXsAAf pT jpg,democrat,None,2017-07-06T10:55:07-04:00
883134741934886913,aca,I need your support to continue pushing for  Medicare all and single payer healthcare  even as we fight to defend the Affordable Care Act ,democrat,None,2017-07-06T21:25:04-04:00
883025936001753088,isis,We covered a lot of ground this morning on  GoodDayWI  Click below to hear my thoughts on North Korea  the G    summit  healthcare &amp  more  https   twitter com fox  news status                    QT  fox  news  This is a direct threat to our own security     RepGallagher on  NorthKorea http   fox  online com news political connect to congress gallagher on north korea health care trumps tweets  WI    SBGC C,republican,None,2017-07-06T14:12:43-04:00
882982205143867392,aca,The GOP health care plan would hurt our rural hospitals  cutting    billion from DE s Medicaid funding over the next decade   ProtectOurCare http   pbs twimg com ext tw video thumb                    pu img   dJOZmPaD DaKEY jpg https   video twimg com ext tw video                    pu pl GPG WzoJmXeek hu m u ,democrat,None,2017-07-06T11:18:57-04:00
883071625222135809,aca,“I didn’t ask for cancer  Not a day goes by that I wish I didn’t have to fight this  Now  I have to fight for the right to health care ”,democrat,None,2017-07-06T17:14:16-04:00
883045261827858433,isis,Thank you  TampaPD Chief Eric Ward for devoting your career to keeping  Tampa families safe   CityofTampa  BobBuckhorn 👏👏👏 https   twitter com tampapd status                    QT  TampaPD  The department is in good hands thanks to all the men and women who work tirelessly to keep the city of Tampa safe     Chief Eric Ward http   pbs twimg com media DED QAkUwAA EHU jpg,democrat,None,2017-07-06T15:29:31-04:00
883015104207474688,isis, OfficeGovEthics Congress needs to hold executive branch accountable to high ethics standards  My bill would require POTUS nominees to disclose fundraising  http   pbs twimg com media DEEZTtcXgAEZGXc jpg,democrat,None,2017-07-06T13:29:41-04:00
883067624149708800,isis,Pleased to be in Newport with the men and women of  RevisionMil &amp  proud of the new combat helmet they will be making for our soldiers  http   pbs twimg com media DEFJT LWAAE ycT jpg,democrat,None,2017-07-06T16:58:22-04:00
883022955990700033,lgbtq,Happy   nd bday to HH  DalaiLama  whose lifelong mission has been to stand up for his beloved homeland  human rights  and freedoms for all  http   pbs twimg com media DEEgVI XgAY jRy jpg,democrat,None,2017-07-06T14:00:53-04:00
883146303668051968,isis,You don t see the people who most directly affected by oppression giving up  You see them continuing to forge a path forward ,democrat,None,2017-07-06T22:11:01-04:00
882963189780164608,aca,Great talk w  BisManYP about my work in DC  issues affecting young professionals &amp  how I m fighting vs harsh Senate GOP health care bill http   pbs twimg com media DEDqUC WAAAX Sx jpg,democrat,None,2017-07-06T10:03:23-04:00
882990209717161984,aca,The opioid epidemic has tripled from             Trumpcare will cut Medicaid funding that helps Americans overcome substance abuse  http   pbs twimg com media DEEC s XYAApB g jpg,democrat,None,2017-07-06T11:50:45-04:00
883003278438666241,aca,Republicans don t value our seniors  Under  Trumpcare  premiums for low income  older enrollees could go up      ,democrat,None,2017-07-06T12:42:41-04:00
883042173943332864,aca,The people who would lose quality health insurance under GOP plan aren t just faceless numbers  they re our neighbors and our friends,democrat,None,2017-07-06T15:17:15-04:00
883033122236923905,isis,It’s been    days since  RichardCollinsIII was murdered  Trump is silent on rise in hate crimes so Congress must act https   theundefeated com features rotc army officer murder richard w collins university of maryland ,democrat,None,2017-07-06T14:41:16-04:00
883039984424550400,isis,  NREL is a hub of innovation  supports good Colorado jobs &amp  is moving our country forward  https   coloradopolitics com trump budget threatens national lab golden nrel advances continue ,democrat,None,2017-07-06T15:08:33-04:00
882992694187917313,aca,Very proud of Haven Cofer  Haven is one of my appointees to the  NavalAcademy  http   www corsicanadailysun com news local enters naval academy article   e   d   ddf   e   d    b     d cf  html,republican,None,2017-07-06T12:00:38-04:00
882980389865836545,isis,Yesterday US   S Korean military responded to N  Korea’s launch w  combined ballistic missile exercise into S Korean territorial waters  http   pbs twimg com tweet video thumb DED  qEXkAEIObO jpg https   video twimg com tweet video DED  qEXkAEIObO mp ,republican,None,2017-07-06T11:11:44-04:00
883067352421732356,aca,My office can work with federal agencies to help seniors receive Medicare benefits   call my office toll free at                http   pbs twimg com media DEFIfO XYAAdbNP jpg,democrat,None,2017-07-06T16:57:18-04:00
883103769487175680,aca,Instead of wasting time trying to repeal the  ACA  let s work to improve it  Ready when you are  GOP  HouseGOP  SenateGOP   ProtectOurCare https   twitter com politico status                    QT  politico McConnell  If we can t repeal Obamacare  we ll fix it http   politi co  uvsUwk http   pbs twimg com media DEFFNuwXcAAshf  jpg,democrat,None,2017-07-06T19:22:00-04:00
882980137125457921,isis,After the first Muslim Ban was implemented  I got reports of refugees  green card holders &amp  U S  citizens being held w o access to lawyers ,democrat,None,2017-07-06T11:10:44-04:00
883433694500982786,isis,Chmn  RepEdRoyce NDAA amendment sanctions Russia for violations of Intermediate Range Nuclear Forces  INF  Treaty https   foreignaffairs house gov press release chairman royce proposes ndaa amendment hold russia accountable,None,None,2017-07-07T17:13:00-04:00
883495019193217024,aca,Thanks  abc newsbayarea for having me on tonight  https   twitter com abc newsbayarea status                    QT  abc newsbayarea   RepHuffman fields questions on  Russia   HealthCare  and the future of the  internet in  California  http   abc ne ws  tWeHuO,democrat,None,2017-07-07T21:16:41-04:00
883385106295132166,aca,Stood with working families and doctors against plans to gut Medicaid in Cleveland this morning  http   pbs twimg com media DEJqD jW AA TZs jpg,democrat,None,2017-07-07T13:59:56-04:00
883357818279133184,aca,“Obamacare is imploding  and we’re just seeing prices skyrocket—status quo  doing nothing  isn’t an option    https   waysandmeans house gov brady obamacare imploding just seeing prices skyrocket  http   pbs twimg com media DEJRPFkWsAAiSZX jpg,None,None,2017-07-07T12:11:30-04:00
883385626938064896,isis,The longer we go without a comprehensive military strategy  the longer our battles with ISIS will continue  http   www latimes com nation la fg trump isis mideast          story html utm source newsletter&utm medium email&utm campaign newsletter axiosam&stream top stories,democrat,None,2017-07-07T14:02:00-04:00
883416821365428225,isis,Our children are our future  When it comes to their health  we need to go forward  not backwards  http   pbs twimg com media DEKGweYXkAAGyZN jpg,democrat,None,2017-07-07T16:05:57-04:00
883404414291107840,aca,This is why we re fighting to stop  Trumpcare   I don’t even know what it would be like w o  Medicaid  I don’t even want to dream about it   http   pbs twimg com ext tw video thumb                    pu img ezmTEW   jivpTkD jpg https   video twimg com ext tw video                    pu vid    x    VwWchS XG woY Bn mp ,democrat,None,2017-07-07T15:16:39-04:00
883369430205554689,isis,If you re visiting Washington this summer  be sure to contact my office before you travel  https   smucker house gov services tours and tickets,republican,None,2017-07-07T12:57:39-04:00
883340692852011008,aca,Chair  PatTiberi  This  jobsreport shows welcome  solid jobs gains …  still have record   of job vacancies http   pbs twimg com media DEJBpcZXgAAF PV jpg,None,None,2017-07-07T11:03:27-04:00
883388532747886592,aca,Experts say GOP health care bill spells doom for opioid addicts http   nydn us  rLFsht,democrat,None,2017-07-07T14:13:33-04:00
883282776618881025,guns,On Monday I ll be hosting Neighborhood Office Hours in Bluffton &amp  North Charleston    http   pbs twimg com media DEINAArXUAAxrul jpg,republican,None,2017-07-07T07:13:19-04:00
883384248127848448,isis,Congrats to Chiefland  th grader  Jillian Sanchez  on winning the FFA Association’s Star Discovery Degree Award  http   www chieflandcitizen com content jillian sanchez    wins ffa discovery award,republican,None,2017-07-07T13:56:31-04:00
883385136397426690,isis,Wednesday  I visited Adams Recovery Center  They re doing great work and I ll keep fighting for more resources  CARA http   www wcpo com news local news hamilton county loveland sen portman visits loveland addiction recovery program to talk solutions to heroin epidemic,republican,None,2017-07-07T14:00:03-04:00
883377255182999552,isis,A win for security  HI’s failed attempts at leaving us susceptible to terror are a sign our laws will be upheld  https   goo gl  HR e ,republican,None,2017-07-07T13:28:44-04:00
883392774573137920,aca,Rep  Hank Johnson wants to protect the Affordable Care Act  https   www youtube com watch v hgGx JH Syg,democrat,None,2017-07-07T14:30:24-04:00
883415646079524864,aca,Macomb County  Your neighbors who would be affected by an  ACA repeal http   www macombdaily com general news          macomb county residents affected by aca speak against its repeal  ProtectOurCare via  macombdaily,democrat,None,2017-07-07T16:01:17-04:00
883441321461125120,aca,  in    ppl w  opioid addiction get coverage through  Medicaid  By cutting Medicaid  GOP bill will add fuel to fire of  opioidepidemic,democrat,None,2017-07-07T17:43:19-04:00
883376587994832896,aca,Jacob Chalkey is a  living miracle  who lost access to his life saving medication under Obamacare s Medicaid expansion  http   pbs twimg com media DEEYkwWWsAAski  jpg https   video twimg com amplify video                    vid    x    wqd HbeFteDlO LL mp ,republican,None,2017-07-07T13:26:05-04:00
883321459262795776,isis,Well this is interesting   but not surprising    Trumpcare is  the most unpopular bill in three decades  https   www axios com unpopular health care bill            html via  axios,None,None,2017-07-07T09:47:01-04:00
883386264770289664,isis,But Senate GOP health care bill would hurt rural hospitals by ripping apart Medicaid  harming access to care in areas like Beulah &amp  Hazen,democrat,None,2017-07-07T14:04:32-04:00
883435460151857152,aca,Republicans   Trumpcare bill would cost nearly   million jobs  Another  realdonaldtrump broken promise   ProtectOurCare,democrat,None,2017-07-07T17:20:01-04:00
883392736157552640,isis,How does this  MAGA    Trump’s Deportation Surge Is Harming Domestic Abuse Survivors  | The Nation http   bit ly  tVgnVn  HereToStay http   pbs twimg com media DEJwb  VoAABwcE jpg,democrat,None,2017-07-07T14:30:15-04:00
883539169359929346,aca,As I head back to Washington next week  I will continue to fight to  ProtectOurCare so that everyone has access to quality  affordable care  https   twitter com JuliaBrownley   status                    QT  JuliaBrownley   This week  I had the chance to meet with healthcare providers and leaders across the region about the future of our healthcare  http   pbs twimg com media DEL DPDXsAI b H jpg http   pbs twimg com media DEL DPAWAAAUebf jpg http   pbs twimg com media DEL DtUWAAUU  u jpg,democrat,None,2017-07-08T00:12:07-04:00
883684145007915008,aca,Enjoyed this morning s Traverse City GOP breakfast  talking sanctuary cities  healthcare  tax reform  and progress in the    th Congress  http   pbs twimg com media DEN C FXcAA EHl jpg,republican,None,2017-07-08T09:48:12-04:00
883727579194249218,aca, Obamacare is failing TN families w  crushing increases in health care premiums next year → Cigna filing     ⬆️  Time to  RepealandReplace  https   twitter com tncommerceinsur status                    QT  TNCommerceInsur We re sharing info to help you identify potential insurance coverage options for       Note  rates are not final  http   tn gov commerce news       http   pbs twimg com media DEJzkekU AEvuH  jpg,republican,None,2017-07-08T12:40:48-04:00
883759199624327169,isis,I m always here to listen to California s farmers &amp  ag leaders  http   www fresnobee com news business agriculture article          html,democrat,None,2017-07-08T14:46:27-04:00
883777721582534657,isis,ICYMI Joe visited  Kuehnertdairy​ as part of his  FarmBill Listening Tour to get input from Hoosiers dairy farmers in upcoming farm bill  http   pbs twimg com amplify video thumb                    img dvpJwarSdT GyMBF jpg https   video twimg com amplify video                    pl CQZa twLdEPPON f m u ,democrat,None,2017-07-08T16:00:03-04:00
883803027873816576,aca,Monica s disability means she and mom rely on  Medicaid  Another powerful example of why we must kill  Trumpcare  http   pbs twimg com media DEPmK YVYAACLXM jpg,democrat,None,2017-07-08T17:40:36-04:00
883822016582873089,immigration,Separating families and treating all undocumented people as criminal isn t making America great  https   www propublica org article ice officers told to take action against all undocumented immigrants utm campaign sprout&utm medium social&utm source twitter&utm content           ,democrat,None,2017-07-08T18:56:04-04:00
883912352965443585,isis,Congratulations to our new  ClarkDems Chair  Donna West &amp  all newly elected officers  I look forward to working with you  Onward to      https   twitter com clarkdems status                    QT  ClarkDems Congratulations              Executive Board  http   www clarkdems com           ccdp executive board congratulations,democrat,None,2017-07-09T00:55:01-04:00
884048144849305601,aca, KatrinaNation  ThisWeekABC And also for making the case for Medicare for All ,democrat,None,2017-07-09T09:54:37-04:00
884047588705669120,isis,Partnering w  Putin on  cybersecurity  would be like asking a burglar to install a home alarm system  US must strengthen our cyberdefenses ,democrat,None,2017-07-09T09:52:24-04:00
884079733020925953,immigration,Do you agree with law enforcement leaders that criminal aliens should be deported after serving their time  https   cards twitter com cards qf zdf  ia p,republican,None,2017-07-09T12:00:08-04:00
884096379475382272,aca,Thanks for having me  CNNSotu  DanaBashCNN   https   twitter com cnnsotu status                    QT  CNNSotu The  CNNSOTU panel  RickSantorum  jrpsaki  ninaturner  Scotttaylorva tackle the health care fight with  DanaBashCNN http   cnn it  uYSvgC,republican,None,2017-07-09T13:06:17-04:00
884134363436384258,immigration,Sacrificing safety for political agenda &amp  STILL expect handout from fed gov   st they break our laws &amp  now think they can grant citizenship  https   twitter com foxnews status                    QT  FoxNews Sanctuary Cities Promise to Make   Million Immigrants Citizens in        http   insider foxnews com            sanctuary cities   million immigrants citizens     ,republican,None,2017-07-09T15:37:13-04:00
884166644825804804,isis,Sarah Root had her whole  bright  future ahead of her  Read this week s Capital Solutions column  https   davidyoung house gov media center weeklyreport capital solutions sarah s law progress towards justice  ia   http   pbs twimg com ext tw video thumb                    pu img jmWJwDqiweknU u  jpg https   video twimg com ext tw video                    pu vid    x    gObPlH DfXztSK   mp ,republican,None,2017-07-09T17:45:29-04:00
884211676748193792,isis,Great to visit the incorporated cities of Sumpter  Granite and Greenhorn today  These old towns with rich histories are worth a visit  http   pbs twimg com media DEVZt SVoAAA fl jpg http   pbs twimg com media DEVZt WV AEBlde jpg http   pbs twimg com media DEVZt YUwAAqMOX jpg,democrat,None,2017-07-09T20:44:26-04:00
884238495782363138,aca,The GOP bill will increase costs for older Coloradans &amp  cut Medicare benefits for seniors  Keep making your voice heard   ProtectOurCare http   pbs twimg com media DEKV j UMAE v   jpg,democrat,None,2017-07-09T22:31:00-04:00
884425119438950401,aca,ICYMI  I sat down w   JAWANNBC  for  NBC Impact to talk about Obamacare   BBOG       RoleModels &amp  more  Watch here  http   www nbcmiami com on air as seen on NBC   Impact  Rep  Frederica Wilson Miami           html,democrat,None,2017-07-10T10:52:34-04:00
884504783582875648,aca,Roughly         health care jobs in rural communities will be lost if the  SenateGOP passes their plan ,democrat,None,2017-07-10T16:09:08-04:00
884446629067206656,aca,Headed to Springfield for a health care roundtable  I want to make sure that parents &amp  doctors concerned about  TrumpCare are heard,democrat,None,2017-07-10T12:18:03-04:00
884525424423948288,isis,This  CFPB rule will harm consumers  but thrill trial lawyers  Chairman  RepHensarling s full statement ↓ http   pbs twimg com media DEZ  lWXoAALCSm jpg,None,None,2017-07-10T17:31:09-04:00
884525418405126144,aca,Great interview with  abc newsbayarea on Trump   healthcare &amp  how we can work to ensure access to  broadband http   abc ne ws  tFRBX ,democrat,None,2017-07-10T17:31:08-04:00
884604428610920448,aca,We need to make sure people have access to treatment and health care,democrat,None,2017-07-10T22:45:05-04:00
884435817002917888,aca,While  SenateDems stand by Obamacare  families pay an average of        more per year  http   bit ly  t di A http   pbs twimg com tweet video thumb DEYlrxJWsAAA  V jpg https   video twimg com tweet video DEYlrxJWsAAA  V mp ,republican,None,2017-07-10T11:35:05-04:00
884470902745948163,isis,Alarming visuals from  nytimes on how the Republican  AHCA takes away affordable  healthcare from millions http   dems me  sHVmtS,democrat,None,2017-07-10T13:54:30-04:00
884467248773029888,isis, Almost a Cold War era footing  between the two superpowers  Rep  Chris Stewart  R Utah  UTPOL http   bit ly  tGBVCV  DeseretNews,republican,None,2017-07-10T13:39:59-04:00
884544888192335872,aca,The House &amp  Senate versions  Trumpcare are tax cuts for the rich masquerading as healthcare bills that will cut access to care for the poor  https   twitter com TheNVIndy status                    QT  TheNVIndy NV  SenCortezMasto  criticizing both GOP ACA repeal replace bills   I think we need a public option   https   thenevadaindependent com article sen cortez masto denounces senate health bill at hospital signals support for public option,democrat,None,2017-07-10T18:48:30-04:00
884493173699080193,isis,Visited  GraniteStateIL to see first hand how they help individuals w  disabilities &amp  older Americans participate fully in their communities http   pbs twimg com media DEZZxq XsAAO hi jpg,democrat,None,2017-07-10T15:23:00-04:00
884440952064143361,aca,New letter to  SenateGOP  work w  Dems to help stabilize insurance markets &amp  make premiums more affordable for millions of Americans  http   pbs twimg com media DEYpocYWsAASaMM jpg http   pbs twimg com media DEYpqRtXUAA TPr jpg,democrat,None,2017-07-10T11:55:29-04:00
884481850374094849,aca,Small business owners and job creators want to see Obamacare repealed  https   www mercatus org publications impact aca small business http   pbs twimg com media DEZLD  XgAAcZen jpg,republican,None,2017-07-10T14:38:00-04:00
884429761082269697,isis,      While engaging Putin is necessary  partnering with Russia at the expense of our allies and national security is a mistake ,republican,None,2017-07-10T11:11:01-04:00
884902123619667968,isis,Deepest condolences to the families of the    service members whose lives were claimed by the KC     crash in MS https   www apnews com  c  db  a  a acf  d     c   ab a At least    killed in military plane crash in Mississippi utm source newsletter&utm medium email&utm campaign newsletter axiosam&stream top stories,democrat,None,2017-07-11T18:28:01-04:00
884790636976754688,isis, ICYMI I held a  NetNeutrality  CantwellTownHall bc no one should have to pay more or be in the  Internet slow lane https   www geekwire com      just going make expensive sen cantwell warns business owners net neutrality rollback ,democrat,None,2017-07-11T11:05:01-04:00
